frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
524,21.02728731942215,[589.7572  109.90422 755.4567  328.44272],0.997191,"[[597.29059052 206.51071596]
 [596.43531752 225.77624846]
 [597.58518052 245.48291492]
 [600.76103818 265.33395576]
 [606.23901796 283.4997468 ]
 [615.69088709 298.95017672]
 [628.89586401 310.81259775]
 [644.42209911 319.38199329]
 [663.63196683 322.56175804]
 [684.75974512 321.77047062]
 [706.0025425  316.66161346]
 [725.75728607 307.83505964]
 [741.43495274 293.80928802]
 [751.43274975 275.11728334]
 [757.27308702 253.44771671]
 [761.11789656 231.31202984]
 [763.36549234 208.77564478]
 [605.47604871 183.93027711]
 [613.99801981 176.06109309]
 [626.11053896 173.24975061]
 [639.26717353 174.46469593]
 [651.59811687 178.59223413]
 [679.90621042 177.18300152]
 [694.54844904 173.48009276]
 [710.37797642 173.00158668]
 [725.5787344  177.57850814]
 [737.06704092 186.77990961]
 [664.2878027  193.82415938]
 [662.96828103 205.17757463]
 [661.474231   216.14968109]
 [659.99999952 227.48352814]
 [646.22198057 245.19721794]
 [653.36355281 246.94343138]
 [660.76800537 247.96208668]
 [669.4848628  247.29193974]
 [677.97608089 246.26012373]
 [618.24444544 198.37180901]
 [627.12757301 193.04569292]
 [637.12650251 193.13071299]
 [645.70818257 199.90361857]
 [636.23893571 202.06713009]
 [626.30614352 201.95532966]
 [689.79478788 200.37956166]
 [699.79686451 193.76799989]
 [710.5661006  194.64426565]
 [720.24831486 200.65124559]
 [710.31983805 203.80112457]
 [699.70035267 203.2853775 ]
 [632.1762116  280.66034842]
 [642.2391088  273.06551266]
 [652.64786196 268.59945583]
 [659.58419752 270.724123  ]
 [667.55661678 268.97892284]
 [680.24878216 274.24861717]
 [693.30764723 281.31255436]
 [680.11882019 285.17213392]
 [667.84388137 286.46450567]
 [659.3842597  286.59047413]
 [651.69680429 286.04736853]
 [642.23740411 284.4619565 ]
 [636.30974007 280.47372627]
 [652.06822467 276.40337276]
 [659.38800287 277.05950069]
 [667.52307725 276.65625143]
 [689.10259914 280.74858713]
 [667.84861398 277.37743187]
 [659.81534433 277.63017941]
 [652.588305   277.0118885 ]]","[3.3410151e-02 8.7472427e-01 5.3551770e-03 6.8933892e-01 8.2421845e-01
 5.0929672e-01 9.6679127e-01 9.4768733e-01 9.3424276e-02 1.8583693e-03
 1.1179284e-02 6.9926580e-05]",0.0
525,21.06741573033708,[590.09906 110.04198 755.9771  328.5541 ],0.9976439,"[[596.87818098 206.12098598]
 [596.11655879 225.62190914]
 [597.34514463 245.5191555 ]
 [600.4546206  265.58596516]
 [605.83377886 284.02695084]
 [615.25831628 299.72198629]
 [628.53047657 311.72934198]
 [644.2100625  320.43249035]
 [663.61877728 323.69248295]
 [684.94810867 322.93741131]
 [706.38688612 317.6675024 ]
 [726.26144695 308.5966053 ]
 [741.94454956 294.32114983]
 [751.8841486  275.44934177]
 [757.66643095 253.63851213]
 [761.51374388 231.37183809]
 [763.78023434 208.69116211]
 [605.20902979 183.70183134]
 [613.77430964 175.64628744]
 [626.00598741 172.79992723]
 [639.2761569  174.04953861]
 [651.74137163 178.26092267]
 [679.99565411 177.01013708]
 [694.74117565 173.28513885]
 [710.64344454 172.83306742]
 [725.92488337 177.47685933]
 [737.4503355  186.82534719]
 [664.70562029 193.64076281]
 [663.42540193 205.22843027]
 [661.95804882 216.45333195]
 [660.50690222 228.04459953]
 [646.61076474 245.42121315]
 [653.72052598 247.25703621]
 [661.10918927 248.39817905]
 [669.82273865 247.75522375]
 [678.27527332 246.74568796]
 [618.39562464 198.04049158]
 [627.25100327 192.74069691]
 [637.2870903  192.84845614]
 [645.91312814 199.61538935]
 [636.43383789 201.74134398]
 [626.46271992 201.62472749]
 [690.070961   200.29458427]
 [700.02190876 193.75997806]
 [710.77755499 194.64454079]
 [720.45327234 200.63294792]
 [710.58956194 203.73510146]
 [699.98085308 203.21130776]
 [632.37256217 280.78768873]
 [642.42423582 273.35140133]
 [652.78368998 268.99947548]
 [659.72644496 271.2120595 ]
 [667.75543499 269.50914288]
 [680.36949444 274.84578514]
 [693.36422491 281.99854517]
 [680.2317481  285.78874493]
 [668.02464533 286.95704365]
 [659.53051257 287.01176071]
 [651.82629633 286.37954617]
 [642.39715743 284.69930315]
 [636.50798607 280.64288521]
 [652.19548154 276.72321224]
 [659.52399778 277.46226215]
 [667.70497966 277.12661648]
 [689.11487865 281.43224144]
 [668.04632354 277.87192488]
 [659.96694374 278.06326771]
 [652.72182035 277.36026669]]","[3.2816928e-02 8.8380557e-01 5.8376142e-03 7.0839721e-01 8.1811804e-01
 5.2978992e-01 9.6715349e-01 9.5066911e-01 9.8228596e-02 1.7230564e-03
 1.1845003e-02 6.5178428e-05]",0.0
526,21.107544141252006,[589.877    110.767395 755.5851   329.45285 ],0.99778545,"[[596.45760071 205.78163886]
 [595.7312302  225.32483959]
 [597.00775158 245.25182867]
 [600.0974865  265.33173943]
 [605.42394829 283.80665207]
 [614.80852377 299.5521965 ]
 [628.1155498  311.59244204]
 [643.93688154 320.25939846]
 [663.42500162 323.46236134]
 [684.79455423 322.67698669]
 [706.21911001 317.36319685]
 [726.01172638 308.20009136]
 [741.58909035 293.81300831]
 [751.4082284  274.85098267]
 [757.10346413 253.03724432]
 [760.88993263 230.810112  ]
 [763.09297991 208.18311596]
 [604.88136125 183.42764401]
 [613.57030284 175.3575387 ]
 [625.88931632 172.58467102]
 [639.16074944 173.90961075]
 [651.61770892 178.1611445 ]
 [679.54051208 176.94626474]
 [694.23063707 173.21804786]
 [710.06265593 172.71698141]
 [725.28969955 177.25580955]
 [736.78587389 186.49477386]
 [664.41479635 193.36952591]
 [663.18787646 204.98592281]
 [661.77921605 216.24678993]
 [660.37826252 227.86474848]
 [646.35262203 245.30960941]
 [653.52722716 247.08607817]
 [660.96223903 248.19509411]
 [669.65126705 247.51912975]
 [678.05256557 246.49562263]
 [618.04821205 197.73880267]
 [626.91409898 192.416996  ]
 [636.94237781 192.5398531 ]
 [645.533988   199.32466173]
 [636.07099962 201.43174553]
 [626.10531759 201.30415583]
 [689.67406464 199.97339272]
 [699.57251263 193.41948652]
 [710.29585314 194.29404163]
 [719.94801474 200.25657439]
 [710.11454773 203.36179161]
 [699.54237652 202.85289907]
 [632.06771326 280.93695068]
 [642.13255358 273.25983667]
 [652.50451875 268.73464012]
 [659.46532798 270.94189548]
 [667.50219774 269.18415451]
 [679.98678398 274.57875633]
 [692.79795599 281.88053989]
 [679.87072182 285.62361622]
 [667.81199884 286.81864166]
 [659.32693791 286.91819334]
 [651.60984707 286.33932495]
 [642.1495111  284.74739218]
 [636.237082   280.73292398]
 [651.91859913 276.5814724 ]
 [659.25600243 277.28967094]
 [667.43605447 276.91566372]
 [688.53337479 281.28449345]
 [667.81276178 277.62257481]
 [659.7394557  277.86300802]
 [652.4826498  277.20038319]]","[3.32131647e-02 8.96523297e-01 5.75059978e-03 7.14077950e-01
 8.12230706e-01 5.28281927e-01 9.69327152e-01 9.56058681e-01
 1.01470254e-01 1.64049631e-03 1.30509436e-02 6.49137364e-05]",0.0
527,21.147672552166934,[592.09485 111.25455 755.94824 328.45685],0.9937484,"[[597.20361922 207.38952935]
 [596.11114458 226.64611655]
 [597.00790605 246.40009975]
 [599.82020865 266.38630676]
 [604.92424625 284.78422832]
 [614.17477253 300.46882892]
 [627.67814609 312.24776721]
 [643.85479414 320.55730975]
 [663.53813091 323.68644249]
 [684.99241346 322.92952228]
 [706.54709697 317.8532533 ]
 [726.42002779 308.92917544]
 [741.96805584 294.69823694]
 [751.7342782  275.94410658]
 [757.36672419 254.38806099]
 [760.8748337  232.47235441]
 [762.79086506 210.25324333]
 [606.67065102 183.7866922 ]
 [615.3940855  176.10323337]
 [627.50363478 173.46469206]
 [640.54742783 174.79664126]
 [652.73035946 178.96330142]
 [680.38681543 177.78116399]
 [694.46914572 174.14598718]
 [709.7845155  173.56760582]
 [724.56438613 177.830475  ]
 [735.87207812 186.60434186]
 [665.54997793 194.26071164]
 [664.40664819 205.14419624]
 [663.08733937 215.68961361]
 [661.73714292 226.65302092]
 [647.90643442 245.10485053]
 [654.94304949 246.68651342]
 [662.18017292 247.65919501]
 [670.72391194 247.21860737]
 [679.01459664 246.35919023]
 [619.43907386 199.55171454]
 [628.29016861 194.72676206]
 [637.96747968 194.6681689 ]
 [646.54345667 200.57314938]
 [637.30801314 202.75924939]
 [627.68321869 202.74356192]
 [690.57063437 201.17246693]
 [700.20705938 195.49199569]
 [710.46830583 196.38493657]
 [720.02577686 201.79852128]
 [710.25853294 204.54416242]
 [700.12316197 203.99561778]
 [633.08024701 280.88112581]
 [643.19368371 272.98157096]
 [653.60918045 268.3046748 ]
 [660.54210091 270.50450134]
 [668.49547574 268.84457725]
 [680.93713313 274.45358598]
 [693.68833029 282.25220561]
 [680.66762811 285.71530759]
 [668.63749075 286.68850583]
 [660.25041503 286.70272553]
 [652.56697381 286.11578417]
 [643.11815843 284.58181775]
 [637.21990031 280.58866495]
 [653.04052743 276.40061653]
 [660.35446191 277.11240005]
 [668.46776435 276.85064483]
 [689.48208159 281.56921375]
 [668.65706486 277.57748175]
 [660.64142746 277.6819396 ]
 [653.41909909 277.03479642]]","[3.3177510e-02 8.6708462e-01 6.9534071e-03 6.3659263e-01 8.0985409e-01
 5.1678962e-01 9.6457410e-01 9.4676739e-01 8.9403100e-02 1.8192205e-03
 1.0770033e-02 6.3659529e-05]",0.0
528,21.187800963081862,[592.35913 109.47796 756.47833 327.16553],0.9895979,"[[597.46808144 207.88255095]
 [596.45216434 226.95887423]
 [597.32211187 246.51666045]
 [600.22782803 266.32686186]
 [605.60647947 284.33534193]
 [615.15635136 299.52188921]
 [628.66624898 310.9490931 ]
 [644.53517759 318.98507285]
 [663.76060379 322.08618712]
 [684.82523358 321.41093993]
 [705.99004817 316.74668789]
 [725.55648506 308.3124001 ]
 [740.94418085 294.54144549]
 [750.68785763 276.17461801]
 [756.36467361 254.86015761]
 [760.01606667 233.00598097]
 [762.06948328 210.72440505]
 [606.86828098 184.46763819]
 [615.01633281 176.57775784]
 [626.8656016  173.4343285 ]
 [639.91702306 174.38440824]
 [652.08420068 178.38843077]
 [680.35882556 177.06626052]
 [694.44217169 173.47535717]
 [709.82717669 173.18587279]
 [724.51973939 177.94925338]
 [735.61199868 187.14884138]
 [665.0495463  194.52216637]
 [664.01886672 205.70480913]
 [662.8129847  216.47841609]
 [661.61513966 227.63818121]
 [647.44842029 245.45608711]
 [654.55615938 247.22927189]
 [661.9571771  248.24420798]
 [670.5864116  247.66763496]
 [679.00762308 246.64932358]
 [619.30046916 199.74553078]
 [628.14521486 195.0686568 ]
 [637.68042016 195.02097785]
 [646.22163153 200.89016187]
 [637.01973039 202.95994747]
 [627.52816784 202.93268549]
 [690.12394607 201.43256891]
 [699.85727274 195.76132923]
 [710.05039442 196.67441648]
 [719.55909896 202.11147463]
 [709.74323106 204.73361611]
 [699.6531384  204.17630941]
 [633.07559568 280.49375236]
 [643.3754462  273.08499861]
 [653.89483821 268.85768163]
 [660.89483351 270.93898571]
 [668.82851005 269.32467568]
 [681.46817541 274.53257394]
 [694.38640857 281.6257025 ]
 [681.14334488 285.17931831]
 [668.82635623 286.20338893]
 [660.38062668 286.23872328]
 [652.6772961  285.63636351]
 [643.22470874 284.12599123]
 [637.12202179 280.32594371]
 [653.24748439 276.46208429]
 [660.62354147 277.1737752 ]
 [668.76633269 276.82321692]
 [690.39691985 281.02398002]
 [668.91862798 277.66491556]
 [660.8858701  277.79957318]
 [653.61658907 277.15267372]]","[3.4222025e-02 8.5694861e-01 6.5667620e-03 5.9886879e-01 8.1136644e-01
 4.9239397e-01 9.6366119e-01 9.4760519e-01 9.5491879e-02 2.0153439e-03
 9.3864063e-03 6.8868670e-05]",0.0
529,21.22792937399679,[591.95984 112.93624 755.06085 327.10284],0.9956201,"[[596.53832591 203.77163744]
 [595.78573713 223.45797586]
 [596.79125664 243.58767724]
 [599.58013034 263.94114542]
 [604.95564181 282.55619764]
 [614.5743199  298.55857325]
 [628.27863765 310.60405922]
 [644.45667148 319.04785061]
 [663.96852577 322.34579992]
 [685.26425266 321.56346893]
 [706.13916969 316.24477243]
 [725.12958097 307.02769232]
 [740.00686073 292.8449378 ]
 [749.58566642 274.43913102]
 [755.14321184 253.24648476]
 [758.6201489  231.6354177 ]
 [760.78653026 209.6669476 ]
 [605.95869339 183.46726501]
 [613.99900591 175.37929952]
 [626.01086378 172.29808998]
 [639.37219763 173.33435786]
 [651.88090682 177.38867962]
 [680.14746499 177.1593169 ]
 [694.22930598 174.3127389 ]
 [709.53455114 174.56408811]
 [723.87295175 179.74454546]
 [734.33330798 189.44000101]
 [665.03182697 194.96101522]
 [664.06113887 206.0105263 ]
 [662.91393971 216.55715203]
 [661.76532114 227.65433359]
 [646.07538259 244.46182108]
 [653.66889751 246.61343575]
 [661.78816628 247.97714686]
 [670.95547891 247.4589808 ]
 [679.64546752 246.34351134]
 [618.65834737 200.02639985]
 [627.73419762 197.16767788]
 [636.71641254 197.1375078 ]
 [645.15803683 200.98185396]
 [636.12799954 203.06738651]
 [627.14807439 202.92420566]
 [689.69326758 202.6867528 ]
 [699.57289791 199.54894733]
 [709.11505556 200.98447084]
 [718.52365875 205.00578952]
 [708.32792306 206.90335047]
 [698.72842765 205.90135908]
 [632.38414633 279.73963785]
 [642.76253223 272.67386866]
 [653.11711502 268.81749535]
 [660.22270989 271.01321149]
 [668.2192539  269.53386688]
 [680.41634965 274.78433752]
 [692.89186883 282.20545363]
 [680.20781684 285.63213253]
 [668.37596893 286.51912713]
 [659.81592488 286.43327236]
 [651.90420759 285.59362698]
 [642.45247841 283.60939932]
 [636.36691272 279.50458574]
 [652.47226965 276.22857618]
 [659.9746902  277.15532637]
 [668.21954596 276.88447905]
 [688.80336404 281.46707225]
 [668.52894557 278.00452805]
 [660.35695362 278.09338522]
 [652.89632726 277.22334194]]","[3.7647765e-02 8.6563820e-01 6.0511539e-03 5.2845860e-01 8.2126594e-01
 4.8578641e-01 9.6388960e-01 9.5716757e-01 1.1905062e-01 2.1940777e-03
 9.1533270e-03 7.1310795e-05]",0.0
530,21.26805778491172,[592.20013 113.972   754.8142  326.81952],0.99597627,"[[596.86572826 203.36708379]
 [596.10885638 223.03303623]
 [597.09889802 243.15555286]
 [599.84419304 263.48925424]
 [605.16595912 282.11275291]
 [614.69274259 298.16991949]
 [628.28989375 310.31473017]
 [644.36268568 318.87980938]
 [663.81391358 322.19960499]
 [685.04701638 321.35596418]
 [705.84933829 315.90845633]
 [724.82265806 306.58869863]
 [739.71416712 292.35625839]
 [749.31423497 273.93524098]
 [754.90377879 252.75881004]
 [758.44543695 231.17052388]
 [760.70539522 209.21565223]
 [606.19345927 183.62706423]
 [614.22193158 175.57894194]
 [626.20196629 172.54393673]
 [639.51891828 173.60785711]
 [652.00404632 177.65910637]
 [680.28606629 177.33146453]
 [694.36888862 174.4361062 ]
 [709.64306998 174.60877371]
 [723.97075772 179.70248258]
 [734.42547131 189.34650004]
 [665.11210334 195.14189553]
 [664.10698688 206.12664461]
 [662.9241327  216.61669195]
 [661.73550153 227.66792035]
 [646.16084599 244.35728598]
 [653.69069707 246.4898231 ]
 [661.73246992 247.84168816]
 [670.82863605 247.30639553]
 [679.4452877  246.17342567]
 [618.94347948 200.22757852]
 [627.97807586 197.39933038]
 [636.95283735 197.35796845]
 [645.3409791  201.13981318]
 [636.34843683 203.29628778]
 [627.37461579 203.16268075]
 [689.68344259 202.74484992]
 [699.56163597 199.62298524]
 [709.09929585 201.0317266 ]
 [718.45710349 204.9796207 ]
 [708.31057453 206.97485328]
 [698.71078706 205.98794985]
 [632.43517554 279.53717995]
 [642.74555171 272.53531408]
 [653.00787771 268.70027304]
 [660.02615166 270.86589503]
 [667.93240738 269.37591934]
 [679.95604706 274.54270816]
 [692.31757998 281.82598233]
 [679.74203515 285.32151794]
 [668.05149889 286.25636411]
 [659.59456468 286.19744921]
 [651.77494061 285.38719702]
 [642.41074264 283.4308672 ]
 [636.4216336  279.3107729 ]
 [652.35182881 276.02923751]
 [659.76772285 276.93130255]
 [667.91182864 276.6442399 ]
 [688.22561717 281.10698223]
 [668.22717464 277.77333117]
 [660.15597939 277.89272642]
 [652.78191459 277.0484314 ]]","[3.66735719e-02 8.53598595e-01 5.64738968e-03 5.26079118e-01
 8.27712595e-01 4.78024691e-01 9.62897778e-01 9.56818521e-01
 1.16546705e-01 2.15664995e-03 8.31386074e-03 7.03409969e-05]",0.0
531,21.308186195826647,[591.9224  113.34053 755.64667 327.60815],0.9955024,"[[598.46358153 208.07798716]
 [597.35410284 227.29438698]
 [598.11688972 246.96700907]
 [600.78766607 266.88257551]
 [605.81499977 285.17376125]
 [614.85514551 300.89274275]
 [628.04165223 312.70888007]
 [643.82522124 320.91802752]
 [663.19021165 324.13285422]
 [684.51160282 323.47529578]
 [705.7273854  318.54690701]
 [725.14038932 309.64755803]
 [740.33948869 295.61742145]
 [750.05260146 277.21104556]
 [755.71358079 255.98350912]
 [759.31772906 234.41286808]
 [761.51349282 212.4655987 ]
 [607.32882847 185.05322021]
 [615.22083901 176.72093907]
 [627.04524571 173.40471333]
 [640.19465321 174.21833035]
 [652.48182547 178.13191858]
 [680.79269886 177.25269836]
 [694.91638488 174.13956425]
 [710.31026244 174.27071193]
 [724.83116072 179.46527097]
 [735.35342264 189.26843989]
 [665.44021812 195.06967878]
 [664.2032685  205.64174488]
 [662.77574435 215.79815185]
 [661.31970447 226.50147718]
 [646.59985954 244.74975723]
 [653.91971204 246.51750916]
 [661.58952066 247.61061788]
 [670.52750707 247.25849533]
 [679.12380379 246.42799902]
 [619.69600269 201.67919791]
 [628.5751611  198.13340795]
 [637.58543783 197.91788143]
 [646.04191533 201.98196247]
 [637.09858039 204.14412618]
 [628.0869768  204.19910276]
 [690.60352951 202.96752515]
 [700.4827345  199.30841792]
 [710.11849022 200.61924306]
 [719.50262415 204.96519944]
 [709.41877759 206.91063306]
 [699.75109506 205.97587851]
 [632.18145818 280.92255199]
 [642.27502722 273.27344471]
 [652.62462133 268.92353123]
 [659.66761824 271.10550976]
 [667.64729542 269.60626477]
 [680.04435039 275.18241906]
 [692.74435192 283.08932447]
 [679.73298472 286.29624873]
 [667.74589396 287.07486838]
 [659.27810293 286.96202666]
 [651.47354767 286.25953114]
 [642.0973925  284.60287136]
 [636.17547989 280.6005832 ]
 [651.9939993  276.72864425]
 [659.43703246 277.55849475]
 [667.62237278 277.34498787]
 [688.57615942 282.29184699]
 [667.89837706 278.32289469]
 [659.79379901 278.37040329]
 [652.42150036 277.60494655]]","[3.7858281e-02 8.6128646e-01 7.2131469e-03 5.4640967e-01 8.1692415e-01
 5.2175826e-01 9.6454525e-01 9.5498759e-01 9.6566588e-02 2.0388959e-03
 1.0450796e-02 6.9638554e-05]",0.0
532,21.348314606741575,[591.7697  111.3283  756.0902  328.87454],0.9962412,"[[597.02474201 206.7726562 ]
 [596.00532864 226.09944737]
 [597.00042161 245.87522316]
 [599.90247333 265.85154557]
 [605.05608368 284.25864053]
 [614.28503731 299.93304729]
 [627.55298197 311.83647418]
 [643.38094091 320.38068318]
 [662.90431333 323.60267067]
 [684.29188538 322.89131021]
 [705.79440618 317.6802609 ]
 [725.62503636 308.61030889]
 [741.14852273 294.31782448]
 [750.87963068 275.51199663]
 [756.54927123 253.90603375]
 [760.31359494 231.96928048]
 [762.50086665 209.66577697]
 [606.31551304 183.50418508]
 [615.12560594 175.73841751]
 [627.28463447 173.13640976]
 [640.33876443 174.53152645]
 [652.58244669 178.7463159 ]
 [680.22484756 177.60701919]
 [694.63071108 173.93158013]
 [710.17516911 173.39965892]
 [725.18467879 177.79130304]
 [736.54626513 186.78256118]
 [665.19448423 193.63982058]
 [663.84908229 204.72118098]
 [662.32615298 215.49796849]
 [660.80378425 226.66179931]
 [647.14090979 244.85760808]
 [654.12267143 246.46703219]
 [661.26614612 247.49767637]
 [669.75091577 247.03834164]
 [678.00443661 246.2413125 ]
 [619.18753362 198.36485147]
 [628.02078444 193.1623289 ]
 [637.89435095 193.2481038 ]
 [646.32663244 199.79833555]
 [637.01331127 201.90927374]
 [627.19798625 201.78217512]
 [690.25110471 200.51454061]
 [700.04936445 194.25705642]
 [710.583426   195.17394972]
 [720.07599759 201.0566113 ]
 [710.32778895 204.03605574]
 [699.94192159 203.44018102]
 [632.13774943 280.74863207]
 [642.22342235 273.06154656]
 [652.62347537 268.47308517]
 [659.48405105 270.73565185]
 [667.44442898 269.06288791]
 [679.85566616 274.67032158]
 [692.64953279 282.23771405]
 [679.57882142 285.85756111]
 [667.48060715 286.88785124]
 [659.10919893 286.87102199]
 [651.49782145 286.25653005]
 [642.09989965 284.64238524]
 [636.29369551 280.56307364]
 [652.00086975 276.50096893]
 [659.246984   277.24362755]
 [667.33712775 276.99767971]
 [688.36982799 281.59069657]
 [667.59657675 277.62774992]
 [659.60753244 277.74043274]
 [652.45602667 277.0490998 ]]","[3.1684380e-02 8.7445909e-01 5.3406595e-03 6.9299126e-01 8.1457245e-01
 5.2743262e-01 9.6806961e-01 9.5492023e-01 1.0369977e-01 1.6847953e-03
 1.1509062e-02 6.4616528e-05]",0.0
533,21.3884430176565,[591.15607  110.695656 755.8167   328.83713 ],0.9961314,"[[596.98477991 206.84171498]
 [596.15829958 226.3116492 ]
 [597.28704408 246.14388442]
 [600.35873961 266.07156014]
 [605.78485757 284.24708176]
 [615.2478157  299.64372325]
 [628.52914351 311.3485508 ]
 [644.13869393 319.69073796]
 [663.33189553 322.89754844]
 [684.39578772 322.23854041]
 [705.5852325  317.30145621]
 [725.26940334 308.59622455]
 [740.8284719  294.66087198]
 [750.79295886 276.09059465]
 [756.69623804 254.57198811]
 [760.68608081 232.61218607]
 [763.09887159 210.1696229 ]
 [606.0643518  184.22583175]
 [614.56577367 175.99843991]
 [626.75937533 172.83881271]
 [640.11431342 173.81516308]
 [652.6271162  177.88743496]
 [680.98869026 176.8288089 ]
 [695.68276358 173.39639086]
 [711.52119064 173.32684332]
 [726.57976007 178.37904739]
 [737.67121685 188.03494298]
 [665.44244426 193.45445788]
 [664.10397583 204.99628007]
 [662.58561379 216.1491648 ]
 [661.07836306 227.66545987]
 [646.83404148 245.01422381]
 [654.02206767 246.87085855]
 [661.4711656  248.01774967]
 [670.21294719 247.43135762]
 [678.65440452 246.44839239]
 [619.06171253 198.0602206 ]
 [628.00707084 192.89498556]
 [637.83872944 192.97099453]
 [646.33706516 199.4849478 ]
 [636.98689902 201.47009146]
 [627.18842095 201.3502568 ]
 [690.62111223 200.33773416]
 [700.6378336  194.16575933]
 [711.19661975 195.20212734]
 [720.72550523 201.14380932]
 [710.80879164 203.92504978]
 [700.37518632 203.24638599]
 [632.32403958 280.32513428]
 [642.48817623 272.91042066]
 [652.90394324 268.60744286]
 [659.83867502 270.81435263]
 [667.81754035 269.19965315]
 [680.25569725 274.58277154]
 [692.96606672 281.84143102]
 [679.96948195 285.27809179]
 [667.92459375 286.32005382]
 [659.48827606 286.33685946]
 [651.7918908  285.69423223]
 [642.35248595 284.05781758]
 [636.39218676 280.14581895]
 [652.25549185 276.18778181]
 [659.57799864 276.96025157]
 [667.70702314 276.6667428 ]
 [688.78618085 281.19180536]
 [668.03464478 277.48558152]
 [660.00493765 277.64574265]
 [652.76013339 276.92804468]]","[3.23057473e-02 8.66688073e-01 5.44559443e-03 6.83858037e-01
 8.12074125e-01 5.17967939e-01 9.64971304e-01 9.55246389e-01
 1.04010865e-01 1.80844823e-03 1.09100370e-02 6.74343610e-05]",0.0
534,21.428571428571427,[590.69696 109.45672 756.1858  329.61737],0.9958192,"[[596.44124752 206.69137102]
 [595.68437493 226.22647399]
 [596.92638606 246.13384461]
 [600.08857954 266.14885676]
 [605.54185897 284.51123059]
 [615.02620058 300.12614214]
 [628.40309671 312.02978766]
 [644.21070141 320.55577874]
 [663.65062317 323.71131802]
 [684.92192155 322.89464211]
 [706.23356622 317.63375336]
 [725.96361005 308.57044429]
 [741.48342937 294.30813885]
 [751.32133037 275.46541697]
 [757.0895161  253.73728561]
 [760.95091093 231.62103987]
 [763.23611367 209.09073901]
 [605.44431737 184.3162756 ]
 [614.1165823  176.17934781]
 [626.40365106 173.19731599]
 [639.75501272 174.29306513]
 [652.29922312 178.34695145]
 [680.58825624 177.01443249]
 [695.28437775 173.37881204]
 [711.10018456 172.99706718]
 [726.25603914 177.660418  ]
 [737.58645058 186.99629438]
 [665.16306064 193.40359792]
 [663.89669228 204.80965495]
 [662.44772476 215.87044662]
 [661.00025177 227.30702877]
 [646.93304732 245.0891822 ]
 [654.09352717 246.81536072]
 [661.46171659 247.87693739]
 [670.12734511 247.27713394]
 [678.49309564 246.30036575]
 [618.60231869 198.29530889]
 [627.51994401 192.96762308]
 [637.49731639 192.9786126 ]
 [646.05633533 199.56618455]
 [636.65910625 201.74734569]
 [626.73629004 201.69198889]
 [690.41076124 200.05710104]
 [700.38696527 193.65445307]
 [711.0661307  194.57036674]
 [720.66303331 200.5182634 ]
 [710.79698539 203.55388469]
 [700.25792593 202.97623819]
 [632.31674066 280.95241815]
 [642.41859764 273.29589772]
 [652.81848818 268.78226054]
 [659.72920412 270.99257088]
 [667.69615912 269.28297448]
 [680.10795563 274.73906505]
 [692.84702981 282.12154144]
 [679.91186422 285.7296021 ]
 [667.89608175 286.85394889]
 [659.48863274 286.91651738]
 [651.80975965 286.33125591]
 [642.35856155 284.7321952 ]
 [636.47675619 280.74329114]
 [652.20845434 276.58724916]
 [659.50586724 277.30054176]
 [667.60840312 276.97335899]
 [688.59441292 281.49695969]
 [667.95283225 277.7159965 ]
 [659.94716188 277.91491091]
 [652.72723901 277.24365485]]","[3.0950464e-02 8.7941092e-01 5.3728665e-03 6.9605047e-01 8.0871838e-01
 5.3531742e-01 9.6842951e-01 9.5279145e-01 9.4316244e-02 1.6736278e-03
 1.1874591e-02 6.1175830e-05]",0.0
